0.51,985.50,79.80,96.80,10.00,11.50,3.84,6897.90,558.40,678.22,70.50,68.90,0.39
0.39,985.40,78.72,96.70,10.00,11.50,3.60,6897.90,557.62,678.30,70.40,68.90,0.33
0.43,985.50,78.30,96.80,10.00,11.50,3.44,6898.00,556.42,678.70,70.30,68.90,0.35
0.47,985.49,77.90,97.30,10.00,11.50,3.36,6898.09,554.62,679.70,70.20,69.00,0.36
0.44,985.40,77.80,97.90,9.90,11.50,3.26,6898.09,552.72,679.90,70.00,69.00,0.33
0.33,985.41,78.50,96.70,9.90,11.40,3.08,6898.10,551.32,679.18,69.80,69.00,0.34
0.39,985.50,79.00,97.78,9.90,11.40,2.96,6898.20,550.02,679.98,69.70,68.90,0.32
0.33,985.41,79.29,99.60,9.90,11.50,2.78,6898.11,549.51,682.78,69.60,68.80,0.27
0.35,985.40,79.90,99.50,9.90,11.40,2.74,6898.11,550.69,685.58,69.50,68.80,0.32
0.36,985.41,80.50,99.20,9.90,11.40,2.67,6898.02,552.89,687.98,69.40,68.70,0.30
0.33,985.40,80.50,99.40,9.90,11.40,2.53,6897.93,555.49,690.08,69.30,68.60,0.30
0.34,985.40,80.10,99.20,9.90,11.40,2.43,6897.93,557.79,691.38,69.30,68.50,0.33
0.32,985.40,79.70,99.10,9.90,11.40,2.41,6897.92,558.99,693.78,69.30,68.50,0.29
0.27,985.50,79.60,99.30,9.90,11.40,2.30,6897.92,559.59,695.30,69.30,68.50,0.30
0.32,985.40,79.80,99.90,9.90,11.40,2.28,6897.91,560.10,695.60,69.30,68.40,0.30
0.30,985.40,79.90,99.90,9.90,11.40,2.23,6897.91,560.10,696.00,69.30,68.40,0.32
0.30,985.40,80.30,99.90,9.90,11.40,2.18,6897.90,559.90,696.70,69.30,68.40,0.32
0.33,985.40,80.20,99.70,9.90,11.40,2.19,6897.90,559.60,697.00,69.30,68.40,0.33
0.29,985.40,80.30,99.60,9.90,11.40,2.14,6897.90,559.80,697.40,69.30,68.40,0.31
0.30,985.40,81.00,99.90,9.90,11.40,2.12,6897.90,561.10,698.20,69.30,68.40,0.29
0.30,985.40,81.20,99.90,9.90,11.40,2.15,6897.80,562.70,698.80,69.30,68.40,0.31
0.32,985.40,81.00,99.90,9.90,11.40,2.15,6897.80,563.90,698.80,69.30,68.40,0.26
0.32,985.40,80.70,99.90,9.90,11.40,2.18,6897.80,564.70,698.80,69.30,68.40,0.30
0.33,985.40,80.70,99.90,9.90,11.40,2.20,6897.80,565.10,698.80,69.30,68.40,0.27
0.31,985.30,80.90,99.90,9.90,11.40,2.18,6897.70,565.80,699.00,69.30,68.40,0.30
0.29,985.40,80.90,99.90,9.90,11.40,2.19,6897.70,566.40,699.30,69.30,68.40,0.28
0.31,985.40,80.80,99.90,9.90,11.40,2.20,6897.70,566.20,699.30,69.30,68.40,0.28
0.26,985.40,80.80,99.90,9.80,11.40,2.16,6897.70,565.80,699.30,69.20,68.40,0.28
0.30,985.30,80.90,99.90,9.90,11.40,2.13,6897.60,565.70,699.30,69.20,68.40,0.29
0.27,985.40,81.00,99.90,9.90,11.40,2.08,6897.60,566.00,699.30,69.20,68.40,0.29
0.30,985.40,81.00,99.90,9.80,11.40,2.04,6897.60,566.30,699.30,69.10,68.40,0.30
0.28,985.40,81.00,99.90,9.90,11.40,2.01,6897.70,566.40,699.30,69.10,68.40,0.30
0.28,985.40,80.90,99.90,9.80,11.40,2.00,6897.70,566.40,699.30,69.00,68.40,0.28
0.28,985.40,81.20,99.60,9.80,11.40,1.97,6897.70,566.80,699.00,68.90,68.40,0.29
0.29,985.40,81.00,99.70,9.80,11.40,2.00,6897.70,567.00,698.80,68.90,68.40,0.29
0.29,985.40,80.80,99.70,9.80,11.40,2.00,6897.80,566.90,698.60,68.80,68.40,0.30
0.30,985.40,80.70,99.90,9.80,11.40,2.03,6897.80,566.60,698.60,68.70,68.40,0.33
0.30,985.40,80.60,99.90,9.80,11.40,2.03,6897.80,566.20,698.60,68.70,68.40,0.32
0.28,985.40,80.70,99.90,9.80,11.40,2.03,6897.80,565.90,698.60,68.60,68.40,0.32
0.29,985.40,80.90,99.90,9.80,11.40,2.03,6897.80,565.90,698.60,68.60,68.40,0.31
0.29,985.30,81.00,99.90,9.80,11.40,2.04,6897.70,565.70,698.90,68.60,68.40,0.33
0.30,985.30,81.10,99.90,9.80,11.40,2.04,6897.60,565.80,699.10,68.60,68.40,0.33
0.33,985.40,81.10,99.90,9.80,11.40,2.08,6897.60,566.10,699.30,68.60,68.40,0.35
0.32,985.40,81.20,99.90,9.80,11.40,2.11,6897.60,566.60,699.30,68.60,68.40,0.36
0.32,985.30,81.30,99.90,9.70,11.40,2.13,6897.50,567.30,699.30,68.50,68.40,0.35
0.31,985.30,81.60,99.90,9.70,11.40,2.15,6897.40,568.20,699.30,68.40,68.40,0.36
0.33,985.30,81.80,99.90,9.70,11.40,2.20,6897.30,569.10,699.30,68.30,68.40,0.36
0.33,985.30,82.30,99.90,9.70,11.40,2.24,6897.30,570.40,699.30,68.20,68.40,0.34
0.35,985.30,82.50,99.90,9.70,11.40,2.29,6897.30,571.80,699.30,68.10,68.40,0.36
0.36,985.30,82.90,99.90,9.70,11.40,2.33,6897.20,573.60,699.30,68.00,68.40,0.35
0.35,985.30,83.00,99.90,9.70,11.40,2.35,6897.10,575.40,699.30,67.90,68.40,0.29
0.36,985.30,82.60,99.90,9.70,11.40,2.39,6897.10,576.70,699.30,67.90,68.40,0.32
0.36,985.30,82.30,99.90,9.70,11.40,2.44,6897.10,577.40,699.30,67.90,68.40,0.34
0.34,985.30,82.30,99.90,9.70,11.40,2.46,6897.10,577.90,699.30,67.90,68.40,0.31
0.36,985.30,82.10,99.90,9.70,11.40,2.49,6897.10,577.70,699.30,67.90,68.40,0.33
0.35,985.40,82.40,99.90,9.70,11.40,2.48,6897.20,577.60,699.30,67.90,68.40,0.37
0.29,985.40,82.30,99.90,9.70,11.50,2.41,6897.30,577.00,699.30,67.90,68.40,0.39
0.32,985.30,82.00,99.90,9.70,11.50,2.38,6897.30,576.00,699.30,67.90,68.50,0.35
0.34,985.30,82.10,99.90,9.70,11.50,2.36,6897.30,575.50,699.30,67.90,68.60,0.36
0.31,985.30,82.30,99.90,9.70,11.50,2.31,6897.30,575.50,699.30,67.90,68.70,0.39
0.33,985.30,82.10,99.70,9.70,11.40,2.30,6897.30,575.30,699.10,67.90,68.80,0.42
0.37,985.20,82.00,99.90,9.60,11.40,2.30,6897.20,575.20,699.10,67.80,68.80,0.44
0.39,985.30,82.00,99.80,9.60,11.50,2.35,6897.10,574.80,699.00,67.70,68.80,0.45
0.35,985.30,82.10,99.90,9.60,11.50,2.41,6897.00,574.60,699.00,67.60,68.80,0.51
0.36,985.30,82.10,99.90,9.60,11.50,2.46,6897.00,574.70,699.00,67.50,68.80,0.49
0.39,985.30,82.30,99.90,9.60,11.50,2.50,6897.00,574.90,699.00,67.40,68.80,0.57
0.42,985.30,82.60,99.90,9.60,11.50,2.61,6897.00,575.20,699.00,67.30,68.80,0.63
0.44,985.30,82.90,99.70,9.60,11.40,2.72,6897.00,576.00,699.00,67.20,68.90,0.67
0.45,985.30,83.30,99.90,9.60,11.50,2.80,6897.10,577.30,699.00,67.20,68.90,0.66
0.51,985.20,83.00,99.90,9.60,11.40,2.92,6897.00,578.30,699.10,67.20,68.90,0.64
0.49,985.20,82.30,99.90,9.60,11.50,3.06,6896.90,578.50,699.10,67.20,68.80,0.72
0.57,985.20,81.40,99.90,9.60,11.50,3.26,6896.80,577.80,699.10,67.20,68.80,0.86
0.63,985.20,80.90,99.90,9.60,11.40,3.50,6896.70,576.40,699.10,67.20,68.80,0.87
0.67,985.20,80.30,99.90,9.60,11.50,3.75,6896.60,574.10,699.10,67.20,68.70,0.96
0.66,985.20,79.90,99.90,9.60,11.42,3.98,6896.50,571.10,699.30,67.20,68.80,1.06
0.64,985.20,79.50,99.90,9.70,11.50,4.17,6896.40,567.30,699.30,67.30,68.72,1.08
0.72,985.20,79.32,99.90,9.68,11.40,4.38,6896.40,563.62,699.30,67.38,68.82,0.97
0.86,985.20,79.00,99.90,9.70,11.40,4.75,6896.40,560.32,699.30,67.48,68.72,1.25
0.87,985.23,78.57,99.90,9.70,11.40,5.05,6896.43,557.49,699.30,67.58,68.62,1.73
0.96,985.20,77.90,99.90,9.70,11.40,5.39,6896.43,554.49,699.30,67.68,68.62,3.75
1.06,985.20,77.46,99.90,9.70,11.40,5.78,6896.43,551.64,699.30,67.78,68.52,4.30
1.08,985.20,77.30,99.90,9.70,11.40,6.20,6896.43,549.04,699.30,67.88,68.50,4.43
0.97,985.20,77.00,99.30,9.76,11.30,6.53,6896.43,546.54,698.70,67.94,68.40,4.42
1.25,985.20,76.30,97.70,9.80,11.30,7.06,6896.43,543.52,696.50,68.06,68.30,4.39
1.73,985.20,75.20,96.00,9.80,11.20,7.93,6896.43,539.72,692.60,68.16,68.20,4.41
3.75,985.10,73.30,96.20,9.80,11.20,10.81,6896.30,534.46,688.90,68.26,68.00,4.40
4.30,985.10,73.18,99.90,9.90,11.30,14.15,6896.20,529.73,688.90,68.46,67.80,4.43
4.43,985.10,72.80,99.90,9.90,11.50,17.51,6896.10,525.08,688.90,68.66,67.70,4.39
4.42,985.10,72.90,99.90,9.90,11.60,20.85,6896.00,520.68,688.90,68.86,67.80,4.34
4.39,985.10,76.80,99.90,9.90,11.60,24.27,6895.90,520.48,689.50,69.00,68.10,4.44
4.41,985.10,78.50,99.90,10.00,11.70,27.43,6895.80,522.68,691.70,69.20,68.40,4.43
4.40,985.10,79.20,99.90,10.00,11.70,30.10,6895.70,526.68,695.60,69.40,68.90,4.44
4.43,985.10,80.10,99.90,10.00,11.70,30.77,6895.70,533.48,699.30,69.60,69.40,4.43
4.39,985.10,80.30,99.90,10.00,11.70,30.87,6895.70,540.60,699.30,69.70,69.80,4.44
4.34,985.10,80.70,99.90,9.90,11.70,30.78,6895.70,548.50,699.30,69.70,70.00,4.47
4.44,985.10,80.80,99.90,9.90,11.70,30.80,6895.70,556.40,699.30,69.70,70.10,4.46
4.43,985.10,80.60,99.90,9.90,11.70,30.85,6895.70,560.20,699.30,69.70,70.20,4.47
4.44,985.10,80.80,99.90,9.90,11.80,30.87,6895.70,562.50,699.30,69.60,70.20,4.48
4.43,985.00,81.00,99.90,9.90,11.80,30.91,6895.60,564.30,699.30,69.50,70.30,4.48
4.44,985.00,81.00,99.90,9.90,11.80,30.92,6895.50,565.20,699.30,69.40,70.40,4.47
4.47,985.00,81.00,99.90,9.90,11.80,30.99,6895.40,565.90,699.30,69.30,70.50,4.47
4.46,985.00,81.20,99.90,9.90,11.80,31.10,6895.30,566.40,699.30,69.30,70.60,4.47
4.47,985.00,81.00,99.90,9.90,11.70,31.14,6895.20,566.60,699.30,69.30,70.70,4.48
4.48,985.00,81.30,99.90,9.90,11.80,31.19,6895.10,567.30,699.30,69.30,70.70,4.45
4.48,985.00,81.30,99.90,9.90,11.80,31.23,6895.00,567.80,699.30,69.30,70.70,4.42
4.47,985.00,81.10,99.90,9.90,11.80,31.28,6895.00,567.90,699.30,69.30,70.70,4.43
4.47,985.00,81.00,99.90,9.90,11.80,31.31,6895.00,567.90,699.30,69.30,70.70,4.44
4.47,985.00,81.10,99.90,9.80,11.80,31.32,6895.00,568.00,699.30,69.20,70.70,4.45
4.48,985.00,81.10,99.90,9.80,11.80,31.34,6895.00,567.90,699.30,69.10,70.70,4.47
4.45,984.90,81.00,99.90,9.80,11.70,31.31,6894.90,567.90,699.30,69.00,70.80,4.44
4.42,984.90,81.10,99.90,9.80,11.70,31.25,6894.80,567.70,699.30,68.90,70.70,4.45
4.43,984.90,81.30,99.90,9.80,11.70,31.20,6894.70,567.70,699.30,68.80,70.60,4.45
4.44,984.90,81.30,99.90,9.80,11.70,31.16,6894.60,567.90,699.30,68.70,70.50,4.47
4.45,984.90,81.20,99.90,9.80,11.70,31.14,6894.50,568.10,699.30,68.60,70.40,4.43
4.47,984.90,81.30,99.90,9.80,11.70,31.13,6894.40,568.30,699.30,68.60,70.30,4.47
4.44,984.90,81.70,99.90,9.80,11.70,31.10,6894.30,568.90,699.30,68.60,70.20,4.46
4.45,984.90,81.40,99.90,9.80,11.80,31.10,6894.30,569.30,699.30,68.60,70.20,4.47
4.45,984.90,81.30,99.90,9.80,11.80,31.14,6894.30,569.50,699.30,68.60,70.30,4.47
4.47,984.90,80.60,99.90,9.80,11.70,31.18,6894.30,568.80,699.30,68.60,70.40,4.47
4.43,984.90,80.20,99.90,9.80,11.80,31.17,6894.30,567.70,699.30,68.60,70.40,4.48
4.47,984.90,79.80,99.90,9.80,11.80,31.19,6894.30,566.30,699.30,68.60,70.50,4.49
4.46,984.80,80.40,99.90,9.80,11.80,31.19,6894.20,565.40,699.30,68.60,70.60,4.47
4.47,984.80,80.70,99.90,9.80,11.70,31.22,6894.10,564.40,699.30,68.60,70.70,4.48
4.47,984.80,80.70,99.90,9.80,11.70,31.24,6894.00,563.70,699.30,68.60,70.60,4.47
4.47,984.80,80.80,99.90,9.80,11.70,31.26,6893.90,563.20,699.30,68.60,70.50,4.48
4.48,984.80,80.70,99.90,9.80,11.70,31.27,6893.80,563.30,699.30,68.60,70.50,4.49
4.49,984.80,80.70,99.90,9.80,11.70,31.33,6893.70,563.80,699.30,68.60,70.40,4.46
4.47,984.80,80.70,99.90,9.80,11.70,31.32,6893.60,564.70,699.30,68.60,70.30,4.53
4.48,984.90,80.50,99.90,9.80,11.70,31.34,6893.70,564.80,699.30,68.60,70.20,4.50
4.47,984.90,79.90,99.90,9.80,11.70,31.33,6893.80,564.00,699.30,68.60,70.20,4.52
4.48,984.81,79.11,99.90,9.80,11.70,31.34,6893.81,562.41,699.30,68.60,70.20,4.51
4.49,984.90,79.60,99.90,9.80,11.70,31.35,6893.91,561.21,699.30,68.60,70.20,4.49
4.46,984.80,80.10,99.90,9.80,11.70,31.33,6893.91,560.61,699.30,68.60,70.20,4.49
4.53,984.80,80.10,99.90,9.80,11.70,31.37,6893.91,560.01,699.30,68.60,70.20,4.50
4.50,984.80,80.40,99.90,9.80,11.70,31.40,6893.91,559.71,699.30,68.60,70.20,4.52
4.52,984.80,80.80,99.90,9.80,11.70,31.44,6893.81,560.01,699.30,68.60,70.20,4.51
4.51,984.80,80.90,99.90,9.80,11.70,31.48,6893.71,561.01,699.30,68.60,70.20,4.51
4.49,984.90,81.00,99.90,9.80,11.70,31.49,6893.80,562.90,699.30,68.60,70.20,4.48
4.49,984.90,81.10,99.90,9.80,11.70,31.50,6893.80,564.40,699.30,68.60,70.20,4.50
4.50,984.90,81.30,99.90,9.80,11.70,31.53,6893.90,565.60,699.30,68.60,70.20,4.50
4.52,984.90,81.30,99.90,9.80,11.70,31.52,6894.00,566.80,699.30,68.60,70.20,4.48
4.51,984.90,81.30,99.90,9.80,11.70,31.53,6894.10,567.70,699.30,68.60,70.20,4.49
4.51,984.90,81.40,99.90,9.80,11.80,31.52,6894.20,568.30,699.30,68.60,70.20,4.51
4.48,984.90,81.90,99.90,9.80,11.80,31.49,6894.30,569.30,699.30,68.60,70.30,4.50
4.50,984.90,81.90,99.90,9.80,11.80,31.51,6894.30,570.20,699.30,68.60,70.40,4.50
4.50,984.80,81.90,99.90,9.80,11.80,31.52,6894.20,571.00,699.30,68.60,70.50,4.50
4.48,984.80,81.90,99.90,9.80,11.80,31.50,6894.10,571.60,699.30,68.60,70.60,4.52
4.49,984.90,82.00,99.90,9.80,11.70,31.46,6894.10,572.30,699.30,68.60,70.70,4.50
4.51,984.80,82.10,99.90,9.80,11.70,31.47,6894.00,573.10,699.30,68.60,70.70,4.48
4.50,984.80,82.00,99.90,9.80,11.70,31.46,6893.90,573.70,699.30,68.60,70.60,4.50
4.50,984.80,82.70,99.90,9.80,11.70,31.48,6893.80,574.50,699.30,68.60,70.50,4.52
4.50,984.80,82.80,99.90,9.80,11.70,31.47,6893.70,575.40,699.30,68.60,70.40,4.50
4.52,984.80,82.60,99.90,9.80,11.70,31.49,6893.70,576.10,699.30,68.60,70.30,4.53
4.50,984.80,82.30,99.90,9.80,11.70,31.51,6893.70,576.50,699.30,68.60,70.20,4.54
4.48,984.80,82.10,99.90,9.80,11.70,31.51,6893.60,576.60,699.30,68.60,70.20,4.51
4.50,984.80,82.13,99.90,9.80,11.70,31.50,6893.60,576.63,699.30,68.60,70.20,4.51
4.52,984.80,82.30,99.90,9.80,11.70,31.52,6893.60,576.93,699.30,68.60,70.20,4.47
4.50,984.80,82.40,99.90,9.70,11.70,31.52,6893.60,576.63,699.30,68.50,70.20,4.51
4.53,984.80,82.40,99.90,9.70,11.70,31.55,6893.60,576.23,699.30,68.40,70.20,4.52
4.54,984.80,82.30,99.90,9.70,11.70,31.57,6893.60,575.93,699.30,68.30,70.20,4.50
4.51,984.80,81.90,99.90,9.70,11.70,31.59,6893.60,575.53,699.30,68.20,70.20,4.53
4.51,984.70,81.60,99.90,9.70,11.70,31.62,6893.50,575.03,699.30,68.10,70.20,4.50
4.47,984.70,81.20,99.90,9.70,11.70,31.59,6893.40,574.10,699.30,68.00,70.20,4.51
4.51,984.80,81.30,99.90,9.70,11.70,31.58,6893.40,573.10,699.30,67.90,70.20,4.53
4.52,984.80,81.60,99.90,9.70,11.70,31.60,6893.40,572.30,699.30,67.90,70.20,4.53
4.50,984.80,81.90,99.90,9.70,11.70,31.57,6893.40,571.80,699.30,67.90,70.20,4.51
4.53,984.80,81.20,99.90,9.70,11.70,31.56,6893.40,570.70,699.30,67.90,70.20,4.52
4.50,984.80,80.60,99.90,9.70,11.70,31.55,6893.40,569.40,699.30,67.90,70.20,4.49
4.51,984.80,80.50,99.90,9.60,11.70,31.54,6893.50,568.30,699.30,67.80,70.20,4.51
4.53,984.80,80.50,99.90,9.70,11.70,31.60,6893.60,567.60,699.30,67.80,70.20,4.50
4.53,984.80,80.90,99.90,9.60,11.70,31.62,6893.60,567.20,699.30,67.70,70.20,4.50
4.51,984.80,81.10,99.90,9.60,11.70,31.62,6893.60,566.70,699.30,67.60,70.20,4.51
4.52,984.70,80.70,99.90,9.60,11.70,31.63,6893.50,565.50,699.30,67.50,70.20,4.52
4.49,984.70,80.80,99.90,9.60,11.70,31.59,6893.40,565.10,699.30,67.40,70.20,4.46
4.51,984.70,80.70,99.90,9.60,11.70,31.59,6893.30,565.20,699.30,67.30,70.20,4.49
4.50,984.70,81.00,99.90,9.60,11.70,31.59,6893.20,565.70,699.30,67.30,70.20,4.51
4.50,984.70,81.20,99.90,9.60,11.70,31.55,6893.10,566.40,699.30,67.20,70.20,4.49
4.51,984.70,82.00,99.90,9.60,11.70,31.53,6893.00,567.50,699.30,67.20,70.20,4.53
4.52,984.70,83.00,99.90,9.60,11.70,31.54,6892.90,569.40,699.30,67.20,70.20,4.54
4.46,984.70,83.30,99.90,9.60,11.70,31.48,6892.90,572.00,699.30,67.20,70.20,4.53
4.49,984.70,83.20,99.90,9.50,11.70,31.47,6892.90,574.40,699.30,67.10,70.20,4.54
4.51,984.70,82.90,99.90,9.50,11.70,31.47,6892.90,576.60,699.30,67.00,70.20,4.54
4.49,984.70,83.10,99.90,9.50,11.70,31.46,6892.90,578.70,699.30,66.90,70.20,4.53
4.53,984.70,83.30,99.90,9.50,11.70,31.50,6892.90,580.80,699.30,66.80,70.20,4.54
4.54,984.60,83.10,99.90,9.50,11.70,31.53,6892.80,581.90,699.30,66.70,70.20,4.54
4.53,984.60,83.00,99.90,9.50,11.70,31.55,6892.70,581.90,699.30,66.60,70.20,4.58
4.54,984.60,83.10,99.90,9.50,11.70,31.64,6892.60,581.70,699.30,66.50,70.20,4.56
4.54,984.60,83.60,99.90,9.50,11.70,31.69,6892.50,582.10,699.30,66.50,70.20,4.56
4.53,984.60,83.40,99.90,9.50,11.70,31.71,6892.40,582.60,699.30,66.50,70.20,4.52
4.54,984.60,83.30,99.90,9.50,11.70,31.76,6892.30,582.80,699.30,66.50,70.20,4.55
4.54,984.60,83.30,99.90,9.50,11.70,31.76,6892.20,582.80,699.30,66.50,70.20,4.53
4.58,984.60,84.20,99.90,9.40,11.70,31.80,6892.20,583.90,699.30,66.40,70.20,4.55
4.56,984.60,84.00,99.90,9.50,11.70,31.83,6892.20,584.90,699.30,66.40,70.20,4.55
4.56,984.60,83.80,99.90,9.50,11.70,31.84,6892.20,585.60,699.30,66.40,70.20,4.53
4.52,984.60,83.60,99.90,9.40,11.70,31.82,6892.20,585.60,699.30,66.30,70.20,4.54
4.55,984.50,83.30,99.90,9.40,11.70,31.85,6892.10,585.50,699.30,66.20,70.20,4.55
4.53,984.50,83.30,99.90,9.40,11.70,31.84,6892.00,585.50,699.30,66.10,70.20,4.55
4.55,984.50,83.10,99.90,9.40,11.70,31.85,6891.90,585.30,699.30,66.00,70.20,4.57
4.55,984.50,83.10,99.90,9.40,11.70,31.82,6891.80,584.20,699.30,66.00,70.20,4.55
4.53,984.50,82.90,99.90,9.40,11.70,31.79,6891.70,583.10,699.30,65.90,70.20,4.55
4.54,984.50,82.90,99.90,9.40,11.70,31.77,6891.60,582.20,699.30,65.80,70.20,4.53
4.55,984.50,82.90,99.90,9.40,11.70,31.80,6891.50,581.50,699.30,65.80,70.20,4.57
4.55,984.40,82.80,99.90,9.40,11.70,31.80,6891.40,581.00,699.30,65.80,70.20,4.55
4.57,984.40,82.50,99.90,9.40,11.70,31.84,6891.30,580.20,699.30,65.80,70.20,4.56
4.55,984.40,81.70,99.90,9.40,11.70,31.84,6891.20,578.80,699.30,65.80,70.20,4.54
4.55,984.40,81.30,99.90,9.30,11.70,31.84,6891.10,577.00,699.30,65.70,70.20,4.56
4.53,984.40,80.90,99.90,9.40,11.70,31.83,6891.00,575.00,699.30,65.70,70.20,4.58
4.57,984.40,80.97,99.90,9.40,11.70,31.86,6890.90,573.07,699.30,65.70,70.20,4.59
4.55,984.40,81.10,99.90,9.30,11.70,31.87,6890.80,571.27,699.30,65.60,70.20,4.58
4.56,984.40,81.70,99.90,9.40,11.70,31.87,6890.80,570.17,699.30,65.60,70.20,4.57
4.54,984.40,81.70,99.90,9.40,11.70,31.85,6890.80,569.37,699.30,65.60,70.20,4.56
4.56,984.40,81.70,99.90,9.40,11.70,31.85,6890.80,569.37,699.30,65.60,70.20,4.61
4.58,984.40,81.60,99.90,9.40,11.70,31.88,6890.80,569.67,699.30,65.70,70.20,4.60
4.59,984.31,81.60,99.90,9.40,11.70,31.94,6890.71,570.37,699.30,65.70,70.20,4.58
4.58,984.40,81.30,99.90,9.40,11.70,31.95,6890.71,570.70,699.30,65.70,70.20,4.58
4.57,984.40,80.90,99.90,9.40,11.70,31.98,6890.71,570.50,699.30,65.80,70.20,4.60
4.56,984.30,81.00,99.90,9.40,11.70,31.98,6890.61,569.80,699.30,65.80,70.20,4.63
4.61,984.30,81.10,99.90,9.40,11.70,32.04,6890.51,569.20,699.30,65.80,70.20,4.62
4.60,984.40,81.60,99.90,9.40,11.70,32.09,6890.51,569.10,699.30,65.80,70.20,4.60
4.58,984.40,81.90,99.90,9.40,11.70,32.09,6890.51,569.40,699.30,65.80,70.20,4.61
4.58,984.40,82.60,99.90,9.40,11.70,32.09,6890.60,570.40,699.30,65.80,70.20,4.60
4.60,984.40,82.80,99.90,9.40,11.70,32.11,6890.60,571.90,699.30,65.80,70.20,4.60
4.63,984.40,82.50,99.90,9.40,11.70,32.16,6890.60,573.50,699.30,65.80,70.20,4.58
4.62,984.30,82.50,99.90,9.40,11.70,32.23,6890.60,575.00,699.30,65.80,70.20,4.59
4.60,984.30,82.80,99.90,9.40,11.70,32.22,6890.60,576.70,699.30,65.80,70.20,4.60
4.61,984.40,82.70,99.90,9.40,11.80,32.22,6890.60,577.80,699.30,65.80,70.20,4.60
4.60,984.30,82.80,99.90,9.40,11.70,32.24,6890.50,578.70,699.30,65.80,70.30,4.58
4.60,984.40,83.00,99.90,9.40,11.70,32.26,6890.50,579.10,699.30,65.80,70.30,4.57
4.58,984.40,83.10,99.90,9.30,11.70,32.24,6890.50,579.40,699.30,65.70,70.30,4.56
4.59,984.40,83.50,99.90,9.40,11.70,32.20,6890.50,580.40,699.30,65.70,70.30,4.55
4.60,984.40,83.50,99.90,9.30,11.70,32.18,6890.60,581.40,699.30,65.60,70.30,4.59
4.60,984.40,83.50,99.90,9.30,11.70,32.17,6890.70,582.10,699.30,65.50,70.30,4.60
4.58,984.40,83.70,99.90,9.30,11.70,32.15,6890.70,583.10,699.30,65.40,70.20,4.61
4.57,984.40,83.70,99.90,9.30,11.70,32.12,6890.80,584.00,699.30,65.30,70.20,4.61
4.56,984.50,83.70,99.90,9.30,11.70,32.08,6890.90,584.70,699.30,65.20,70.20,4.59
4.55,984.50,84.00,99.90,9.30,11.70,32.05,6891.00,585.60,699.30,65.20,70.20,4.61
4.59,984.50,84.00,99.90,9.20,11.70,32.05,6891.10,586.10,699.30,65.00,70.20,4.62
4.60,984.50,84.10,99.90,9.20,11.70,32.05,6891.20,586.70,699.30,64.90,70.20,4.63
4.61,984.50,84.10,99.90,9.20,11.70,32.06,6891.30,587.30,699.30,64.80,70.20,4.60
4.61,984.50,84.10,99.90,9.20,11.70,32.09,6891.40,587.70,699.30,64.70,70.20,4.61
4.59,984.50,84.20,99.90,9.20,11.70,32.11,6891.50,588.20,699.30,64.60,70.20,4.62
4.61,984.50,84.20,99.90,9.20,11.70,32.16,6891.50,588.70,699.30,64.50,70.20,4.60
4.62,984.50,84.20,99.90,9.15,11.70,32.22,6891.50,588.90,699.30,64.35,70.20,4.63
4.63,984.50,83.90,99.90,9.10,11.80,32.26,6891.50,588.80,699.30,64.25,70.20,4.64
4.60,984.50,83.90,99.90,9.10,11.80,32.27,6891.50,588.60,699.30,64.15,70.30,4.62
4.61,984.50,83.80,99.90,9.10,11.70,32.27,6891.50,588.30,699.30,64.05,70.40,4.63
4.62,984.50,83.70,99.90,9.10,11.70,32.28,6891.50,587.90,699.30,63.95,70.40,4.63
4.60,984.50,83.80,99.90,9.00,11.70,32.29,6891.50,587.50,699.30,63.75,70.40,4.63
4.63,984.50,83.90,99.90,9.00,11.70,32.31,6891.50,587.20,699.30,63.55,70.40,4.62
4.64,984.40,83.90,99.90,9.00,11.70,32.33,6891.40,586.90,699.30,63.40,70.40,4.61
4.62,984.40,83.90,99.90,9.00,11.80,32.32,6891.30,586.90,699.30,63.30,70.30,4.63
4.63,984.40,83.80,99.90,9.00,11.80,32.35,6891.20,586.80,699.30,63.20,70.30,4.62
4.63,984.40,83.90,99.90,8.90,11.80,32.36,6891.10,586.90,699.30,63.00,70.40,4.61
4.63,984.40,84.10,99.90,8.90,11.80,32.37,6891.00,587.30,699.30,62.80,70.50,4.63
4.62,984.40,84.40,99.90,8.90,11.80,32.40,6890.90,587.90,699.30,62.70,70.60,4.65
4.61,984.40,84.50,99.90,8.90,11.80,32.37,6890.80,588.50,699.30,62.60,70.70,4.65
4.63,984.40,84.60,99.90,8.90,11.80,32.37,6890.80,589.20,699.30,62.50,70.80,4.63
4.62,984.40,84.50,99.90,8.80,11.80,32.37,6890.80,589.80,699.30,62.30,70.80,4.65
4.61,984.40,84.50,99.90,8.80,11.80,32.35,6890.80,590.50,699.30,62.10,70.80,4.65
4.63,984.40,84.70,99.90,8.80,11.72,32.35,6890.80,591.30,699.30,62.00,70.80,4.64
4.65,984.40,85.00,99.90,8.80,11.70,32.37,6890.80,592.20,699.30,61.90,70.72,4.65
4.65,984.40,84.90,99.90,8.80,11.70,32.39,6890.80,592.70,699.30,61.80,70.62,4.65
4.63,984.40,84.90,99.90,8.80,11.70,32.42,6890.80,593.10,699.30,61.70,70.52,4.64
4.65,984.40,84.90,99.90,8.80,11.70,32.43,6890.80,593.40,699.30,61.60,70.42,4.67
